node_name,x,y,width,height,depth,has_text,id,k,object_id
img,576,5276,540,540,9,0,12,1,340
img,576,5834,540,651,9,0,13,1,341
img,576,6882,540,540,9,0,14,1,342
img,576,7440,540,540,9,0,15,1,343
img,576,8424,540,660,9,0,16,1,344
img,576,9102,540,619,9,0,17,1,345
img,1152,1004,300,385,12,0,32,1,346
img,1152,1811,80,80,14,0,33,1,347
img,1152,1901,80,80,14,0,34,1,348
img,1152,1991,80,80,14,0,35,1,349
img,1152,2647,300,300,12,0,36,1,350
img,1152,3740,80,80,14,0,37,1,351
img,1152,3830,80,80,14,0,38,1,352
img,1152,3920,80,80,14,0,39,1,353
h1,702,322,500,79,5,1,1,1,354
article,452,496,664,13928,5,1,1,1,355
p,576,496,540,540,8,0,1,1,356
p,576,1054,540,192,8,0,2,1,357
p,576,1264,540,193,8,0,3,1,358
p,576,1475,540,169,8,0,5,1,359
p,576,1662,540,358,8,0,6,1,360
p,576,2038,540,25,8,0,7,1,361
p,576,2080,540,120,8,0,8,1,362
p,576,2218,540,361,8,0,9,1,363
p,576,2598,540,24,8,0,10,1,364
p,576,2640,540,361,8,0,11,1,365
p,576,3019,540,25,8,0,12,1,366
p,576,3061,540,168,8,0,13,1,367
p,576,3247,540,540,8,0,14,1,368
p,576,3805,540,540,8,0,15,1,369
p,576,4363,540,540,8,0,16,1,370
p,576,4921,540,25,8,0,17,1,371
p,576,4964,540,48,8,0,18,1,372
p,576,5030,540,48,8,0,19,1,373
p,576,5096,540,72,8,0,20,1,374
p,576,5186,540,72,8,0,21,1,375
p,576,5276,540,540,8,0,22,1,376
p,576,5834,540,651,8,0,23,1,377
p,576,6503,540,25,8,0,24,1,378
p,576,6545,540,96,8,0,25,1,379
p,576,6659,540,73,8,0,26,1,380
p,576,6750,540,48,8,0,27,1,381
p,576,6816,540,48,8,0,28,1,382
p,576,6882,540,540,8,0,29,1,383
p,576,7440,540,540,8,0,30,1,384
p,576,7998,540,25,8,0,31,1,385
p,576,8040,540,48,8,0,32,1,386
p,576,8106,540,96,8,0,33,1,387
p,576,8220,540,96,8,0,34,1,388
p,576,8334,540,72,8,0,35,1,389
p,576,8424,540,660,8,0,36,1,390
p,576,9102,540,619,8,0,37,1,391
p,586,9832,520,24,12,0,38,1,392
p,596,9951,520,192,12,0,39,1,393
p,596,10161,520,48,12,0,40,1,394
p,596,10227,520,48,12,0,41,1,395
p,616,10370,500,24,14,0,42,1,396
p,616,10412,500,168,14,0,43,1,397
p,616,10598,500,24,14,0,44,1,398
p,636,10717,480,48,16,0,45,1,399
p,636,10783,480,48,16,0,46,1,400
p,646,10926,460,24,18,0,47,1,401
p,646,10968,460,192,18,0,48,1,402
p,646,11178,460,192,18,0,49,1,403
p,646,11388,460,264,18,0,50,1,404
p,586,11747,520,48,12,0,51,1,405
p,596,11890,520,96,12,0,52,1,406
p,606,12081,500,48,14,0,53,1,407
p,586,12224,520,72,12,0,54,1,408
p,586,12314,520,96,12,0,55,1,409
p,586,12428,520,48,12,0,56,1,410
p,586,12571,520,216,12,0,57,1,411
p,586,12882,520,48,12,0,58,1,412
p,586,13025,520,48,12,0,59,1,413
p,586,13091,520,48,12,0,60,1,414
p,586,13234,520,120,12,0,61,1,415
p,586,13372,520,96,12,0,62,1,416
p,586,13563,520,120,12,0,63,1,417
p,596,13784,500,239,11,0,64,1,418
p,596,14041,500,252,11,0,65,1,419
p,596,14311,500,36,11,0,66,1,420
em,1024,1411,56,20,9,1,1,1,421
em,769,1435,58,20,10,1,2,1,422
em,945,1478,47,20,9,1,3,1,423
span,1260,24,31,16,11,0,1,1,424
span,1269,24,1,16,13,0,3,1,425
span,1275,26,12,13,13,0,4,1,426
b,576,2040,32,20,9,1,1,1,427
b,576,3021,22,20,9,1,2,1,428
b,576,4924,38,20,9,1,3,1,429
b,576,6505,44,20,9,1,4,1,430
b,700,6662,4,20,9,1,5,1,431
b,576,8000,23,20,9,1,6,1,432
ol,576,9781,540,3934,9,1,1,1,433
ol,596,10319,520,1365,11,1,2,1,434
ol,616,10666,500,1018,13,1,3,1,435
ol,636,10875,480,809,15,1,4,1,436
ol,596,12030,520,131,11,1,5,1,437
cite,586,9803,18,19,13,1,1,1,438
cite,596,9922,28,19,13,1,2,1,439
cite,616,10341,83,19,15,1,3,1,440
cite,636,10688,28,19,17,1,4,1,441
cite,646,10897,34,19,19,1,5,1,442
cite,586,11718,43,19,13,1,6,1,443
cite,596,11861,32,19,13,1,7,1,444
cite,606,12052,33,19,15,1,8,1,445
cite,586,12195,44,19,13,1,9,1,446
cite,586,12542,33,19,13,1,10,1,447
cite,586,12853,33,19,13,1,11,1,448
cite,586,12996,25,19,13,1,12,1,449
cite,586,13205,32,19,13,1,13,1,450
cite,586,13534,86,19,13,1,14,1,451
h3,596,13751,500,18,10,1,1,1,452
textarea,596,13823,500,197,12,0,1,1,453
aside,1152,460,300,3572,6,1,1,1,454
h2,1152,794,300,22,12,1,1,1,455
sup,1277,795,8,21,13,1,1,1,456
iframe,588,166,728,90,6,0,1,1,457
iframe,1152,496,300,250,11,0,3,1,458
iframe,1152,1469,300,250,11,0,4,1,459
iframe,1152,2119,300,100,11,0,5,1,460
iframe,1152,2235,300,100,11,0,6,1,461
iframe,1152,2351,300,100,11,0,7,1,462
iframe,1152,2467,300,100,11,0,8,1,463
iframe,1222,3048,160,600,11,0,9,1,464
